,id,hero,speaker,title,duration,slug,viewed_count,index
132,144,https://pe.tedcdn.com/images/ted/12753_480x360.jpg,Jonathan Harris,The Web's secret stories,1030,jonathan_harris_tells_the_web_s_secret_stories,1049725,22
133,1282,https://pe.tedcdn.com/images/ted/6b976501c4fcaa2f02e201a86922526bc87253e4_2880x1620.jpg,Joe Sabia,The technology of storytelling,231,joe_sabia_the_technology_of_storytelling,1091317,22
134,1379,https://pe.tedcdn.com/images/ted/21999050384c78a09ce1df4aba46b27f47cbd3c5_2880x1620.jpg,Andrew Stanton,The clues to a great story,1156,andrew_stanton_the_clues_to_a_great_story,2702408,22
135,118,https://pe.tedcdn.com/images/ted/420_480x360.jpg,Sergey Brin + Larry Page,The genesis of Google,1233,sergey_brin_and_larry_page_on_google,1451845,22
136,641,https://pe.tedcdn.com/images/ted/117223_800x600.jpg,Evgeny Morozov,How the Net aids dictatorships,713,evgeny_morozov_is_the_internet_what_orwell_feared,430273,22
137,1416,https://pe.tedcdn.com/images/ted/8dea31f46ce3d46c1c78e5505a8c46c5600765bc_800x600.jpg,Frank Warren,Half a million secrets,684,frank_warren_half_a_million_secrets,3055521,22
138,307,https://pe.tedcdn.com/images/ted/dfda28474d713d1de50dd1cc5f67c299c8b6eb80_2880x1620.jpg,Helen Fisher,The brain in love,956,helen_fisher_studies_the_brain_in_love,4883067,23
139,374,https://pe.tedcdn.com/images/ted/078a7ecb2d3088979fc2e0e09a51572e372b28c7_2880x1620.jpg,John Hodgman,"Aliens, love -- where are they?",1000,john_hodgman_s_brief_digression,1935199,23
140,1669,https://pe.tedcdn.com/images/ted/f0420115a72f8b4ce1f54bdf96dd3dc700fee0aa_2880x1620.jpg,Esther Perel,The secret to desire in a long-term relationship,1150,esther_perel_the_secret_to_desire_in_a_long_term_relationship,10523178,23
141,2590,https://pe.tedcdn.com/images/ted/258c5275b201c958dcd88d088ef3205f9b82c20c_2880x1620.jpg,Helen Fisher,Technology hasn't changed love. Here's why,1145,helen_fisher_technology_hasn_t_changed_love_here_s_why,1593311,23
142,2661,https://pe.tedcdn.com/images/ted/5d9410d3b8233def4630b48a46e6486333c5a326_2880x1620.jpg,Mandy Len Catron,A better way to talk about love,917,mandy_len_catron_a_better_way_to_talk_about_love,1802045,23
143,2330,https://pe.tedcdn.com/images/ted/2408fa2789737bcb531459590221ac4f46aa587c_2880x1620.jpg,Mandy Len Catron,Falling in love is the easy part,833,mandy_len_catron_falling_in_love_is_the_easy_part,3098117,23
144,217,https://pe.tedcdn.com/images/ted/30055_480x360.jpg,Eve Ensler,What security means to me,825,eve_ensler_on_security,1074168,24
145,751,https://pe.tedcdn.com/images/ted/bcb8a0ada2ec0012b2fb1405ceb2b8f3986edc83_1600x1200.jpg,Eve Ensler,Embrace your inner girl,1194,eve_ensler_embrace_your_inner_girl,1224265,24
146,1753,https://pe.tedcdn.com/images/ted/a5ac3cc19c32c812c6d8729b5265d4ed6d525e44_1600x1200.jpg,Jackson Katz,Violence against women -- it's a men's issue,1060,jackson_katz_violence_against_women_it_s_a_men_s_issue,1625713,24
147,1205,https://pe.tedcdn.com/images/ted/0d23d809b8a38da31d52f77111a7199fb4587083_800x600.jpg,Eve Ensler,"Suddenly, my body",778,eve_ensler,1349643,24
148,2175,https://pe.tedcdn.com/images/ted/c1d1563bc5980a22e30ccbdbcdcfeb3805f35171_2880x1620.jpg,Khadija Gbla,My mother’s strange definition of empowerment,1120,khadija_gbla_my_mother_s_strange_definition_of_empowerment,1081455,24
149,842,https://pe.tedcdn.com/images/ted/166159_800x600.jpg,Kavita Ramdas,"Radical women, embracing tradition",1418,kavita_ramdas_radical_women_embracing_tradition,473950,24
150,2237,https://pe.tedcdn.com/images/ted/4220a23cd0fff532f631c094b1267c02bf06ff86_2880x1620.jpg,Jedidah Isler,"How I fell in love with quasars, blazars and our incredible universe",259,jedidah_isler_how_i_fell_in_love_with_quasars_blazars_and_our_incredible_universe,1142935,25
151,701,https://pe.tedcdn.com/images/ted/133560_800x600.jpg,Andrea Ghez,The hunt for a supermassive black hole,986,andrea_ghez_the_hunt_for_a_supermassive_black_hole,763141,25
152,1095,https://pe.tedcdn.com/images/ted/a309958270d1a8b1638622dea5d8a05a9cb3de5a_800x600.jpg,Janna Levin,The sound the universe makes,1063,janna_levin_the_sound_the_universe_makes,1119764,25
153,42,https://pe.tedcdn.com/images/ted/bfd70bdb95ddbee93eb8b8e5d7b1a849cefe2159_1600x1200.jpg,Martin Rees,Is this our final century?,1046,martin_rees_asks_is_this_our_final_century,2121175,25
154,1426,https://pe.tedcdn.com/images/ted/8acc0db27ae36bff8f46e0d0a88da0f333224b4c_1600x1200.jpg,Brian Greene,Is our universe the only universe?,1307,brian_greene_why_is_our_universe_fine_tuned_for_life,3327101,25
155,242,https://pe.tedcdn.com/images/ted/9cc7d7673d8d59197905479a94233bf03ac7a96d_800x600.jpg,Stephen Hawking,Questioning the universe,612,stephen_hawking_asks_big_questions_about_the_universe,8655698,25
156,1276,https://pe.tedcdn.com/images/ted/752533fad0a559b3e0f8f39faae6b150ec08b40f_800x600.jpg,Robin Ince,Science versus wonder?,518,robin_ince_science_versus_wonder,670230,26
157,1160,https://pe.tedcdn.com/images/ted/5641574d15f0adf70194a6fe22fb7b0cc8d0c899_800x600.jpg,Aaron O'Connell,Making sense of a visible quantum object,471,aaron_o_connell_making_sense_of_a_visible_quantum_object,1272185,26
158,516,https://pe.tedcdn.com/images/ted/83840_800x600.jpg,JoAnn Kuchera-Morin,Stunning data visualization in the AlloSphere,387,joann_kuchera_morin_tours_the_allosphere,630782,26
159,2862,https://pe.tedcdn.com/images/ted/589bb6a35601ea8836585535ea7b2732594ab9b1_2880x1620.jpg,Helen Czerski,The fascinating physics of everyday life,957,helen_czerski_fun_home_experiments_that_teach_you_physics,649496,26
160,42,https://pe.tedcdn.com/images/ted/bfd70bdb95ddbee93eb8b8e5d7b1a849cefe2159_1600x1200.jpg,Martin Rees,Is this our final century?,1046,martin_rees_asks_is_this_our_final_century,2121174,26
161,394,https://pe.tedcdn.com/images/ted/58247_640x480.jpg,Lee Smolin,Science and democracy,745,lee_smolin_on_science_and_democracy,258921,26
162,20,https://pe.tedcdn.com/images/ted/46f08b057c280fb6e471b1003bb9a78078c394ed_2880x1620.jpg,Malcolm Gladwell,"Choice, happiness and spaghetti sauce",1050,malcolm_gladwell_on_spaghetti_sauce,7023564,27
163,2247,https://pe.tedcdn.com/images/ted/15eec689c9a2eed8c471eb5ce5dda72de49a6cac_2880x1620.jpg,Alice Goffman,How we're priming some kids for college — and others for prison,964,alice_goffman_college_or_prison_two_destinies_one_blatant_injustice,1528728,27
164,1897,https://pe.tedcdn.com/images/ted/6306acdec9c120286bec64b6514715f16ee5516d_1600x1200.jpg,Paul Piff,Does money make you mean?,995,paul_piff_does_money_make_you_mean,3213159,27
165,1859,https://pe.tedcdn.com/images/ted/7c98af4f6a9ec95a1ac761f1aa2b41cd12ad08a2_1600x1200.jpg,Rodrigo Canales,The deadly genius of drug cartels,1072,rodrigo_canales_the_deadly_genius_of_drug_cartels,2225240,27
166,2261,https://pe.tedcdn.com/images/ted/5e735a2e604c5984991b5ac3987fb99e8778b4e5_2880x1620.jpg,Jeffrey Brown,How we cut youth violence in Boston by 79 percent,1083,jeffrey_brown_how_we_cut_youth_violence_in_boston_by_79_percent,1049624,27
167,2299,https://pe.tedcdn.com/images/ted/1d2235a94dda9257b3a8feaf486b82aa1ca1e479_2880x1620.jpg,Johann Hari,Everything you think you know about addiction is wrong,882,johann_hari_everything_you_think_you_know_about_addiction_is_wrong,7841115,27
168,93,https://pe.tedcdn.com/images/ted/bf2541157cdf5741f11ddea013c19b4ce5201be4_2880x1620.jpg,Barry Schwartz,The paradox of choice,1177,barry_schwartz_on_the_paradox_of_choice,10000702,28
169,28,https://pe.tedcdn.com/images/ted/eec7c4c3214fc9032dc22bfb79c29150bba07c6b_2880x1620.jpg,Seth Godin,How to get your ideas to spread,1021,seth_godin_on_sliced_bread,5570541,28
170,1831,https://pe.tedcdn.com/images/ted/20d0f1af09aa0eb9db66b013724270b167a15464_1600x1200.jpg,Malcolm Gladwell,The unheard story of David and Goliath,940,malcolm_gladwell_the_unheard_story_of_david_and_goliath,3665789,28
171,263,https://pe.tedcdn.com/images/ted/e53dd444ed289f36275590ba3c93ddc161cf83fa_1600x1200.jpg,Mark Bittman,What's wrong with what we eat,1208,mark_bittman_on_what_s_wrong_with_what_we_eat,3830659,28
172,1306,https://pe.tedcdn.com/images/ted/ce482bc47ad27c6eeaaafb4a539f029eee2e8311_800x600.jpg,Roger Doiron,My subversive (garden) plot,1129,roger_doiron_my_subversive_garden_plot,191539,28
173,765,https://pe.tedcdn.com/images/ted/890bd24a65ae0120fb5c80900333df7e8969c310_2880x1620.jpg,Jamie Oliver,Teach every child about food,1313,jamie_oliver,7638899,28
174,944,https://pe.tedcdn.com/images/ted/194325_800x600.jpg,Nic Marks,The Happy Planet Index,1009,nic_marks_the_happy_planet_index,1597666,29
175,1880,https://pe.tedcdn.com/images/ted/02722e8404d9e8dd2ec003b249db0ce3d05bda19_1600x1200.jpg,David Steindl-Rast,Want to be happy? Be grateful,870,david_steindl_rast_want_to_be_happy_be_grateful,5893103,29
176,2162,https://pe.tedcdn.com/images/ted/526bdf2a9e90114041ede34abfa9fec6992f1e77_2880x1620.jpg,Daniele Quercia,Happy maps,440,daniele_quercia_happy_maps,2084105,29
177,1607,https://pe.tedcdn.com/images/ted/2ff7ff0cde75d2a906557697701d2cf714763984_1600x1200.jpg,Matt Killingsworth,Want to be happier? Stay in the moment,616,matt_killingsworth_want_to_be_happier_stay_in_the_moment,2723849,29
178,570,https://pe.tedcdn.com/images/ted/227eb8797d02a761179cad69072672210781a69c_2880x1620.jpg,Nancy Etcoff,Happiness and its surprises,1185,nancy_etcoff_on_happiness_and_why_we_want_it,1587771,29
179,779,https://pe.tedcdn.com/images/ted/cedfa6cd9d9b0c01b013c3bb4395f57625d5ce69_1600x1200.jpg,Daniel Kahneman,The riddle of experience vs. memory,1206,daniel_kahneman_the_riddle_of_experience_vs_memory,3841561,29
180,2023,https://pe.tedcdn.com/images/ted/a74696f0bf766d304840d03388d4234145fed6f1_2400x1800.jpg,Ruth Chang,How to make hard choices ,881,ruth_chang_how_to_make_hard_choices,4933204,30
181,924,https://pe.tedcdn.com/images/ted/fd1ebbd085889f33892ea98787e53d6ce789bbc3_2880x1620.jpg,Sheena Iyengar,The art of choosing,1448,sheena_iyengar_on_the_art_of_choosing,3087795,30
182,2044,https://pe.tedcdn.com/images/ted/42df3420fcc0c4055fe6e8447d0ab64f81135241_2400x1800.jpg,Renata Salecl,Our unhealthy obsession with choice,902,renata_salecl_our_unhealthy_obsession_with_choice,1445811,30
183,1330,https://pe.tedcdn.com/images/ted/85a7a4590788ca5b50fda89db599791890136bce_2880x1620.jpg,Sheena Iyengar,How to make choosing easier,965,sheena_iyengar_choosing_what_to_choose,2314053,30
184,2799,https://pe.tedcdn.com/images/ted/2e4d3e963bafd5fdc6f34d5706ff58fd3b2e22c1_2880x1620.jpg,Tim Ferriss,Why you should define your fears instead of your goals,801,tim_ferriss_why_you_should_define_your_fears_instead_of_your_goals,3180078,30
185,420,https://pe.tedcdn.com/images/ted/62760_800x600.jpg,Dan Gilbert,Why we make bad decisions,2018,dan_gilbert_researches_happiness,3707223,30
186,2109,https://pe.tedcdn.com/images/ted/8fa38dd829fc3389ce6fb883825d838f53e3dec5_2880x1620.jpg,Jorge Soto,The future of early cancer detection?,677,jorge_soto_the_future_of_early_cancer_detection,1213218,31
187,859,https://pe.tedcdn.com/images/ted/055b61a8ce3f799846f9dbdecbe2c30d0d0726bd_1600x1200.jpg,William Li,Can we eat to starve cancer?,1202,william_li,4149037,31
188,1498,https://pe.tedcdn.com/images/ted/7c8561015312ec4ba79c40a70b487512afb738c3_800x600.jpg,Alanna Shaikh,How I'm preparing to get Alzheimer's,386,alanna_shaikh_how_i_m_preparing_to_get_alzheimer_s,1280328,31
189,1229,https://pe.tedcdn.com/images/ted/5d63c106befe8b4c09b275c680cb8721e8569438_800x600.jpg,Elizabeth Murchison,Fighting a contagious cancer,783,elizabeth_murchison,484262,31
190,2599,https://pe.tedcdn.com/images/ted/062e604051dee8553e9cb1652df458b7b50e6497_2880x1620.jpg,Adam de la Zerda,We can start winning the war against cancer,762,adam_de_la_zerda_how_we_can_start_winning_the_war_against_cancer,985098,31
191,1343,https://pe.tedcdn.com/images/ted/265d296685242d49ecc52c84827426a52145b16f_800x600.jpg,Bill Doyle,Treating cancer with electric fields,935,bill_doyle_treating_cancer_with_electric_fields,550708,31
192,252,https://pe.tedcdn.com/images/ted/710309c2012fbc73930b26a7fe6a2e2cc8e7b982_2880x1620.jpg,Dean Ornish,Your genes are not your fate,192,dean_ornish_says_your_genes_are_not_your_fate,1384322,32
193,142,https://pe.tedcdn.com/images/ted/bd6a41c08b773bcca10fe0b1a78176457dd10081_2880x1620.jpg,Alan Russell,The potential of regenerative medicine,1165,alan_russell_on_regenerating_our_bodies,1427719,32
194,12,https://pe.tedcdn.com/images/ted/b791af59765342190669b0b21c3a49120f8903c0_2880x1620.jpg,Eva Vertes,Meet the future of cancer research,1129,eva_vertes_looks_to_the_future_of_medicine,1030267,32
195,2315,https://pe.tedcdn.com/images/ted/7218c06bc138047a2e771b0d9d21ef6b9d2b1ec8_2880x1620.jpg,Tony Wyss-Coray,"How young blood might help reverse aging. Yes, really",815,tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really,1488812,32
196,44,https://pe.tedcdn.com/images/ted/c331eb763dfc01984cd1e0c42c6d8d24c5731578_1600x1200.jpg,Nick Bostrom,A philosophical quest for our biggest problems,1012,nick_bostrom_on_our_biggest_problems,762263,32
197,515,https://pe.tedcdn.com/images/ted/6fbafd80d79e2de8e034457ad118ea3fba0c6884_2880x1620.jpg,Gregory Stock,To upgrade is human,1071,gregory_stock_to_upgrade_is_human,497446,32
198,270,https://pe.tedcdn.com/images/ted/1cffd7f06b5754232bc90a0ca15b1339487d7200_2400x1800.jpg,Paul Collier,"The ""bottom billion""",1011,paul_collier_shares_4_ways_to_help_the_bottom_billion,990215,33
199,157,https://pe.tedcdn.com/images/ted/be5c07718e417a0d20210bc62a322a1bca977df2_1600x1200.jpg,Jacqueline Novogratz,Patient capitalism,1103,jacqueline_novogratz_on_patient_capitalism,836268,33
200,288,https://pe.tedcdn.com/images/ted/46407_480x360.jpg,Nicholas Negroponte,"One Laptop per Child, two years on",1000,nicholas_negroponte_on_one_laptop_per_child_two_years_on,398641,33
201,1599,https://pe.tedcdn.com/images/ted/a994993cb3b32f9c67b6578549015f392c163a7f_1600x1200.jpg,Sanjay Pradhan,How open data is changing international aid,866,sanjay_pradhan_how_open_data_is_changing_international_aid,488465,33
202,2105,https://pe.tedcdn.com/images/ted/d064519dc0c65e9a49384e33ccb006fecf9e76dd_2880x1620.jpg,Dilip Ratha,The hidden force in global economics: sending money home,1019,dilip_ratha_the_hidden_force_in_global_economics_sending_money_home,1281443,33
203,2114,https://pe.tedcdn.com/images/ted/ce2d442216b0cd4d8eb2794f3620624316232c42_2880x1620.jpg,Joy Sun,Should you donate differently?,455,joy_sun_should_you_donate_differently,1218113,33
204,2213,https://pe.tedcdn.com/images/ted/b43f4140e2ce0de093c92c5c2894aca04c5f2ce3_2880x1620.jpg,Sangu Delle,"In praise of macro -- yes, macro -- finance in Africa",353,sangu_delle_in_praise_of_macro_yes_macro_finance_in_africa,955531,34
205,154,https://pe.tedcdn.com/images/ted/13909_480x360.jpg,Euvin Naidoo,Why invest in Africa,1141,euvin_naidoo_on_investing_in_africa,335084,34
206,127,https://pe.tedcdn.com/images/ted/5cd871dcf27ba4288021c2bfe6a3f6796dab2538_2880x1620.jpg,Ngozi Okonjo-Iweala,Want to help Africa? Do business here,1213,ngozi_okonjo_iweala_on_doing_business_in_africa,1044183,34
207,157,https://pe.tedcdn.com/images/ted/be5c07718e417a0d20210bc62a322a1bca977df2_1600x1200.jpg,Jacqueline Novogratz,Patient capitalism,1103,jacqueline_novogratz_on_patient_capitalism,836268,34
208,847,https://pe.tedcdn.com/images/ted/167669_800x600.jpg,Esther Duflo,Social experiments to fight poverty,1007,esther_duflo_social_experiments_to_fight_poverty,876283,34
209,644,https://pe.tedcdn.com/images/ted/118085_800x600.jpg,Jacqueline Novogratz,A third way to think about aid,1024,jacqueline_novogratz_a_third_way_to_think_about_aid,436142,34
210,91,https://pe.tedcdn.com/images/ted/154_480x360.jpg,Jacqueline Novogratz,Invest in Africa's own solutions,773,jacqueline_novogratz_invests_in_ending_poverty,705389,35
211,170,https://pe.tedcdn.com/images/ted/6c776fd5e394897a8782ff635a2ec1eb4c9c5ade_1600x1200.jpg,Jeff Skoll,My journey into movies that matter,931,jeff_skoll_makes_movies_that_make_change,727247,35
212,23,https://pe.tedcdn.com/images/ted/bea28f4156d498d4a66aee228e0bb8fbf0dd4cb4_2880x1620.jpg,Peter Gabriel,Fight injustice with raw video,848,peter_gabriel_fights_injustice_with_video,904215,35
213,1066,https://pe.tedcdn.com/images/ted/fcdff4adc05059acc261fc024b6f7f77cede029a_1600x1200.jpg,Johanna Blakley,Social media and the end of gender,507,johanna_blakley_social_media_and_the_end_of_gender,1272256,35
214,983,https://pe.tedcdn.com/images/ted/207421_800x600.jpg,Jessica Jackley,"Poverty, money -- and love",1113,jessica_jackley_poverty_money_and_love,1359592,35
215,2835,https://pe.tedcdn.com/images/ted/9bc640b20279407210057ac27fcdb7c5164151df_2880x1620.jpg,Alexander Wagner,What really motivates people to be honest in business,808,alexander_wagner_what_really_motivates_people_to_be_honest_in_business,616210,35
216,127,https://pe.tedcdn.com/images/ted/5cd871dcf27ba4288021c2bfe6a3f6796dab2538_2880x1620.jpg,Ngozi Okonjo-Iweala,Want to help Africa? Do business here,1213,ngozi_okonjo_iweala_on_doing_business_in_africa,1044183,36
217,1929,https://pe.tedcdn.com/images/ted/82bbf525e7b13a879e6b7299303ec510f7ceb9fb_1600x1200.jpg,Michael Metcalfe,We need money for aid. So let’s print it.,864,michael_metcalfe_we_need_money_for_aid_so_let_s_print_it,756965,36
218,584,https://pe.tedcdn.com/images/ted/98530_800x600.jpg,Paul Collier,New rules for rebuilding a broken nation,994,paul_collier_s_new_rules_for_rebuilding_a_broken_nation,406525,36
219,1196,https://pe.tedcdn.com/images/ted/7bb5389d0360ef7905de6b6a017b7ce836ad673d_800x600.jpg,Rory Stewart,Time to end the war in Afghanistan,1202,rory_stewart_time_to_end_the_war_in_afghanistan,659270,36
220,270,https://pe.tedcdn.com/images/ted/1cffd7f06b5754232bc90a0ca15b1339487d7200_2400x1800.jpg,Paul Collier,"The ""bottom billion""",1011,paul_collier_shares_4_ways_to_help_the_bottom_billion,990214,36
221,2806,https://pe.tedcdn.com/images/ted/f26393b438dfc2ed8c8ae66d0c7291ac08629153_2880x1620.jpg,Jim Yong Kim,Doesn't everyone deserve a chance at a good life?,1332,jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,1341183,36
222,141,https://pe.tedcdn.com/images/ted/cb75ec0e37f0a14dc0da2929ff640b0c5c4099ec_2880x1620.jpg,Bill Stone,I'm going to the moon. Who's with me?,1063,bill_stone_explores_the_earth_and_space,1801116,37
223,264,https://pe.tedcdn.com/images/ted/c1a2bf701aa20eb6fe1ce272c403045590989e91_2880x1620.jpg,Robert Ballard,The astonishing hidden world of the deep ocean,1099,robert_ballard_on_exploring_the_oceans,1281565,37
224,335,https://pe.tedcdn.com/images/ted/50987_480x360.jpg,Peter Diamandis,Our next giant leap,931,peter_diamandis_on_our_next_giant_leap,504506,37
225,1260,https://pe.tedcdn.com/images/ted/f9875448d96cf52c35156d85e983ff7f4df3ebdc_800x600.jpg,Anna Mracek Dietrich,A plane you can drive,578,anna_mracek_dietrich_a_plane_you_can_drive,924756,37
226,1402,https://pe.tedcdn.com/images/ted/2335b2e44dc456891306c79c91e11ecc627ea85b_800x600.jpg,Regina Dugan,From mach-20 glider to hummingbird drone,1501,regina_dugan_from_mach_20_glider_to_humming_bird_drone,1618427,37
